user_count,설치장소,행정시,읍면동,주소,X,Y
31082,모슬공원,서귀포시,대정읍,서귀포시 대정읍 하모리 1242-10,126.247732685409,33.2264401204308
17226,산이물공원,서귀포시,대정읍,서귀포시 대정읍 하모리 1093,126.247242148971,33.2211753383969
79006,하모어린이공원,서귀포시,대정읍,서귀포시 대정읍 하모리 2140,126.252821118007,33.2187829944557
15541,12코스,서귀포시,대정읍,서귀포시 대정읍 신도리 1382-1,126.191383683474,33.2790964492648
88488,10코스,서귀포시,대정읍,서귀포시 대정읍 상모리 626-1,126.293073108156,33.2173981802236
2754,송악카트체험장,서귀포시,대정읍,서귀포시 대정읍 송악관광로 404,126.289403106405,33.2085334820073
1303,전기차충전소_대정농공단지,서귀포시,대정읍,서귀포시 대정읍 일과리 551-12,126.228972986912,33.2575980313392
5418,제주 곶자왈 도립공원,서귀포시,대정읍,서귀포시 대정읍 에듀시티로 178,126.273571694591,33.2832221526695
68200,형제해안도로,서귀포시,대정읍,서귀포시 대정읍 상모리 4165-125,126.28861298819,33.2048172725722
1415,전기차충전소_신도보건진료소(서부보건소),서귀포시,대정읍,서귀포시 대정읍 도원로 37(신도리 2979-3),126.174263155463,33.2774856232667
1758,전기차충전소_무릉1리마을회(다목적),서귀포시,대정읍,서귀포시 대정읍 무릉중앙로 8(무릉리 3284-1),126.200883659767,33.270999648362
23,제주국제예술센터,서귀포시,대정읍,서귀포시 대정읍 서삼중로 117,126.199583938384,33.2720409326611
922,전기차충전소_보성리사무소,서귀포시,대정읍,서귀포시 대정읍 추사로 93-7(보성리 1568-5),126.273103269902,33.2511676595287
2372,제주도예촌,서귀포시,대정읍,서귀포시 대정읍 영락리 1,126.235017475297,33.2655390295701
60478,아프리카박물관,서귀포시,대포동,서귀포시 대포동 1833,126.429035030853,33.2398600878529
134064,조안베어박물관,서귀포시,대포동,서귀포시 대포동 1959,126.43413360002,33.240270364774
24898,논짓물,서귀포시,대포동,서귀포시 하예동 568,126.388763363278,33.237147682843
11244,제주제트,서귀포시,대포동,서귀포시 대포로 172-5,126.439453588153,33.2384248440952
6802,중문단지 축구장,서귀포시,대포동,서귀포시 대포동 2492,126.433483521577,33.2351263408199
3789,새마을 소공원,서귀포시,대포동,서귀포시 대포동2238 옆,126.443940693101,33.2422535387845
5591,중문승마공원,서귀포시,대포동,서귀포시 이어도로 244(대포동 2270),126.445208032625,33.2422799355432
57850,도남공원,제주시,도남동,제주시 도남동 79-8(독짓골6길 15),126.531710521637,33.4919656934716
76961,시민복지타운근린공원,제주시,도남동,제주시 도남동 749,126.526019872988,33.4894286116811
544111,전기차충전소_제주보건소,제주시,도남동,제주시 연삼로 264,126.52023785153,33.4915999384117
3773,1-35호어린이공원,제주시,도남동,제주시 도남동 88-11,126.52921476176,33.4945840209806
7902,1-37호어린이공원,제주시,도남동,제주시 도남동 46,126.522568860464,33.4959972646482
10811,1-38호어린이공원,제주시,도남동,제주시 도남동 67-20,126.529896001186,33.4905471978209
9567,1-4호어린이공원,제주시,도남동,제주시 도남동 914-13,126.525724981047,33.4994069464601
30672,시민복지타운광장,제주시,도남동,제주시 도남동 582,126.522942279664,33.4916979239795
6640,전기차충전소_시민복지타운근린공원,제주시,도남동,제주시 도남동 755-1,126.525910862373,33.488897246089
102402,전기차충전소_아모렉스리조트,제주시,도두일동,제주시 도두일동 1742,126.470244885172,33.5074884098159
92192,전기차충전소_제주민속오일시장,제주시,도두일동,제주시 오일장서길 26(도두일동),126.474888392629,33.4972470120444
17397,전기차충전소_도두동주민센터,제주시,도두일동,제주시 도두일동 1987-1(도두1길 9-1),126.468193929019,33.5029255197811
148659,제주민속오일장,제주시,도두일동,제주시 도두일동 1212(오일장서길 26),126.474310588115,33.4966125474966
7539,1-53호어린이공원,제주시,도련이동,제주시 도련이동 578-5,126.589909381247,33.5149493101221
83847,삼화제6근린공원,제주시,도련일동,제주시 도련일동 1912,126.583738129256,33.5130292506351
3075,1-56호어린이공원,제주시,도련일동,제주시 도련일동 2264-9,126.585049401577,33.508925989778
54337,전기차충전소_대천동주민센터,서귀포시,도순동,서귀포시 도순동 272-1,126.477811451492,33.2506821490315
107982,서귀포시 자기주도학습지원센터,서귀포시,동홍동,서귀포시 동홍동 402-3,126.570471822883,33.2512111624184
171605,전기차충전소_동홍동주민센터,서귀포시,동홍동,서귀포시 동홍동 577,126.568909428813,33.2578265147447
101747,전기차충전소_서귀포 자기주도학습지원센,서귀포시,동홍동,서귀포시 동홍동 402-3,126.570471822883,33.2512111624184
109436,전기차충전소_정방폭포,서귀포시,동홍동,서귀포시 동홍동 278,126.573159008869,33.2447325480342
587016,전기차충전소_퐁낭 작은 도서관 앞 공영주차장,서귀포시,동홍동,서귀포시 동홍동 470-1,126.572290396103,33.2555940331981
155778,정방폭포,서귀포시,동홍동,서귀포시 동홍동 279-7,126.573833242666,33.2448309739887
34231,양지공원,서귀포시,동홍동,서귀포시 동홍동 420-1,126.575634638411,33.2563500564116
183130,서귀포외국문화학습관,서귀포시,동홍동,서귀포시 중앙로150번길 4-1,126.561952268777,33.2586197088058
52267,제주유아교육진흥원,서귀포시,동홍동,서귀포시 중앙로150번길 4-1,126.561952268777,33.2586197088058
80037,굴왓공원,서귀포시,동홍동,서귀포시 동홍동 1383-2,126.56216156517,33.2602926067522
39768,여명공원,서귀포시,동홍동,서귀포시 동홍동 435-4,126.573149964678,33.2558855081834
23627,태양공원,서귀포시,동홍동,서귀포시 동홍동 82-2,126.573161995753,33.2578693152163
32667,희망공원,서귀포시,동홍동,서귀포시 동홍동 87-4,126.571005192286,33.2578783029491
19340,태평공원,서귀포시,동홍동,서귀포시 동홍동 402-4,126.570288554814,33.2506816328914
19372,서귀포시 테니스공원,서귀포시,동홍동,서귀포시 동홍동 1447,126.564282855014,33.2579588880892
8340,동광어린이공원,서귀포시,동홍동,서귀포시 동홍동 100-3,126.576599992569,33.2575188839199
5824,솔오름 전망대,서귀포시,동홍동,서귀포시 동홍동 2150-1,126.555744044254,33.2917385801195
1079,전기차충전소_서귀포시 중앙교회,서귀포시,동홍동,서귀포시 동홍로 278(동홍동 942),126.56887182662,33.2730605664956
903,왈종미술관,서귀포시,동홍동,서귀포시 동홍동 281-2,126.573696696287,33.2451967487512
74507,세계성문화박물관,서귀포시,법환동,서귀포시 법환동 914,126.509007198211,33.2464675250179
361759,세리월드_동화속미로공원,서귀포시,법환동,서귀포시 법환동 877-3,126.51202818993,33.2470700710303
133901,워터월드,서귀포시,법환동,서귀포시 법환동 914,126.509007198211,33.2464675250179
658974,서귀포시외버스터미널,서귀포시,법환동,서귀포시 법환동 843,126.508211390554,33.2488517108253
511813,전기차충전소_월드컵경기장,서귀포시,법환동,서귀포시 법환동 914(월드컵로 33),126.509007198211,33.2464675250179
126581,제주환상자전거길,서귀포시,법환동,서귀포시 법환동 1541- 앞 CCTV POLE,126.506022564062,33.2315093141655
3391,서귀포 시민공원,서귀포시,법환동,서귀포시 법환동 731-2,126.510083628325,33.2564544072238
59121,전기차충전소_보목하수처리장,서귀포시,보목동,서귀포시 보목동 1411-1,126.59141726771,33.2433374604556
141059,6코스,서귀포시,보목동,서귀포시 보목동 274-5,126.609605877768,33.2404906359689
682,열린쉼터,서귀포시,보목동,서귀포시 보목동 891 보목초등학교옆,126.600024783722,33.2445797571188
3220,햇살정원 제주캠핑장,서귀포시,보목동,서귀포시 보목동 526,126.608309579974,33.2405257817268
20218,전기차충전소_노루생태공원,제주시,봉개동,제주시 봉개동 산51-2,126.626308502394,33.4447384151233
30280,전기차충전소_봉개동주민센터,제주시,봉개동,제주시 봉개동 1824-1,126.594901179693,33.4916273154421
28251,전기차충전소_절물자연휴양림,제주시,봉개동,제주시 명림로 584,126.625203401207,33.4400488067904
723830,절물자연휴양림,제주시,봉개동,제주시 명림로 584(봉개동 산78-1),126.625203401207,33.4400488067904
1078,노루생태관찰원,제주시,봉개동,제주시 봉개동산 51-2,126.626308502394,33.4447384151233
433870,문화예술의 거리,제주시,삼도이동,제주시 관덕로6길 11,126.522207242232,33.5120862132923
1111864,문화의 거리,제주시,삼도이동,제주시 관덕로 16-1,126.521070813538,33.512821940461
149763,제주목관아,제주시,삼도이동,제주시 관덕로 25(삼도이동),126.521803855242,33.5140017079857
150090,제주외국어학습센터,제주시,삼도일동,제주시 삼도일동 305-8(전농로 88),126.522588460938,33.5040124036246
8649,1-1호어린이공원,제주시,삼도일동,제주시 삼도일동 785-1,126.519003915061,33.506063634018
5119,1-2호어린이공원,제주시,삼도일동,제주시 삼도일동 505,126.515866143567,33.5014891806288
6808,1-3호어린이공원,제주시,삼도일동,제주시 삼도일동 547-11,126.521760135373,33.5021879038943
79905,전기차충전소_삼양주민센터,제주시,삼양이동,제주시 삼양이동 2136-9,126.585572950138,33.52182719239
116046,전기차충전소_삼양동 공영주차장,제주시,삼양이동,제주시 삼양이동 2176-13,126.582613160748,33.5197316916244
5459,1-21호어린이공원,제주시,삼양이동,제주시 삼양이동 2154-1,126.580091398326,33.5200833546615
6647,1-27호어린이공원,제주시,삼양이동,제주시 삼양이동 2130-1,126.583180865647,33.5221303052132
18106,1-28호어린이공원,제주시,삼양이동,제주시 삼양이동 2179-10,126.583921949437,33.5202271018702
4551,1-29호어린이공원,제주시,삼양이동,제주시 삼양이동 2100-2,126.581977244578,33.5242251542806
27324,삼화제3근린공원(매화공원),제주시,삼양이동,제주시 삼양이동 2329,126.585625763353,33.5177042975229
28609,전기차충전소_제주삼양유적지,제주시,삼양일동,제주시 삼양일동 1660-5,126.588008943338,33.5236112745595
4629,1-22호공원,제주시,삼양일동,제주시 삼양일동 1593-1,126.593781041924,33.5290959682707
3977,1-23호어린이공원,제주시,삼양일동,제주시 삼양일동 1647-12,126.590513413346,33.5260532462241
806,전기차충전소_그루터기,제주시,삼양일동,제주시 원당북로 65,126.600141647479,33.5330212783381
96545,대유ATV수렵사격랜드,서귀포시,상예동,서귀포시 상예동 144,126.395262483879,33.2776656824111
22584,전기차충전소_예래동주민센터,서귀포시,상예동,서귀포시 예래로 82,126.39786991057,33.2542809792679
9124,제주유리박물관,서귀포시,상예동,서귀포시 상예동 4303,126.37006365526,33.2781921420105
139929,돈내코,서귀포시,상효동,서귀포시 상효동 1460,126.584502095782,33.3003154806399
57545,상효원,서귀포시,상효동,서귀포시 상효동 산25,126.585270489249,33.3067006404859
40459,제주한란전시관,서귀포시,상효동,서귀포시 상효동 1421-15,126.59067799683,33.2963372710066
460,돈내코 한라산 탐방안내소,서귀포시,상효동,서귀포시 상효동 산 1,126.563204196388,33.3275094508865
452043,믿거나말거나박물관,서귀포시,색달동,서귀포시 색달동 2864-2,126.412828394064,33.2512247836138
12452,제주다원,서귀포시,색달동,서귀포시 색달동 산 50,126.422882938008,33.2904534331843
342184,중문·색달해변,서귀포시,색달동,서귀포시 색달동2822-9,126.413896762712,33.245179308007
1547150,중문관광단지,서귀포시,색달동,서귀포시 색달동 3311-17,126.414285616682,33.2450191182757
413690,테디베어뮤지엄,서귀포시,색달동,서귀포시 색달동 2889,126.412150380782,33.24998058856
31236,1100고지 휴게소,서귀포시,색달동,서귀포시 색달동 산 1-1,126.463405399685,33.3579373302406
657,녹차미로공원,서귀포시,색달동,서귀포시 색달동 산 51-4,126.422421654801,33.2935614159543
393444,7-1코스,서귀포시,서귀동,서귀포시 서귀동 316-1,126.558708455169,33.2474136064753
1160822,솔동산 문화의 거리,서귀포시,서귀동,서귀포시 서귀동 573-11,126.564587219714,33.2446708277364
787552,이중섭거리,서귀포시,서귀동,서귀포시 서귀동 523-2,126.563989639671,33.2458633051922
55727,전기차충전소_서귀포성당 뒤 주차장,서귀포시,서귀동,서귀포시 서귀동 600-3,126.562888225443,33.2436762298884
598124,전기차충전소_아랑조을거리 공영주차장,서귀포시,서귀동,서귀포시 서귀동 312-6,126.560344942436,33.2478025050288
230883,전기차충전소_자치경찰단 서귀포지역경찰대,서귀포시,서귀동,서귀포시 서귀동 556-15,126.565630911674,33.2449584908717
478908,제주권역재활병원,서귀포시,서귀동,서귀포시 서귀동 284-1,126.562344139998,33.2527761859668
1655274,칠십리 음식 특화거리,서귀포시,서귀동,서귀포시 서귀동 20-1,126.567331400178,33.2423724983228
392748,중앙공원,서귀포시,서귀동,서귀포시 서귀동 277-1(중앙로62번길 18),126.563411006295,33.2501694464541
35334,전기차충전소_정방동 공영주차장,서귀포시,서귀동,서귀포시 서귀동 403-3,126.565301863643,33.2478321011475
26283,천지공원,서귀포시,서귀동,서귀포시 서귀동 304-4,126.558363866831,33.2512389917024
33933,정모시공원,서귀포시,서귀동,서귀포시 서귀동 109,126.571567505597,33.2463398239635
49024,제석공원,서귀포시,서귀동,서귀포시 서귀동 165-1,126.566330288072,33.2460481181144
32826,작가의산책길,서귀포시,서귀동,서귀포시 서귀동 810-1 화장실,126.556648221668,33.2467942526653
8971,전기차충전소_서귀동 공영주차장,서귀포시,서귀동,서귀포시 서귀동 28-3,126.566608221348,33.2428699352453
1562,미래1공원,서귀포시,서호동,서귀포시 서호동 1150,126.512801220243,33.2591725783766
2851,신학공원,서귀포시,서호동,서귀포시 서호동 1473-4,126.511924874125,33.2516612048109
1471,미래2공원,서귀포시,서호동,서귀포시 서호동 1453,126.511583670105,33.2572860175399
4722,오름어린이 공원,서귀포시,서호동,서귀포시 서호동 1533,126.521950487226,33.2536315240973
81581,기당미술관,서귀포시,서홍동,서귀포시 서홍동 621,126.551727094022,33.2446420933434
381138,세계조가비박물관,서귀포시,서홍동,서귀포시 서홍동 557-1,126.551683118452,33.2475390531659
189937,외돌개,서귀포시,서홍동,서귀포시 서홍동 784-4,126.546777930726,33.2409417180851
990420,전기차충전소_서귀포시청 1청사 1층 지하주차장,서귀포시,서홍동,서귀포시 서홍동 440-1,126.559992263106,33.2539840951257
227388,전기차충전소_서귀포예술의전당,서귀포시,서홍동,서귀포시 서홍동 551-1,126.550392178392,33.2462312671101
592448,걸매생태공원,서귀포시,서홍동,서귀포시 서홍동 1201,126.554263356984,33.2513883690129
479784,새연교,서귀포시,서홍동,서귀포시 서홍동 707-6(남성중로 40),126.558767348499,33.2391731785422
1492878,천지연폭포,서귀포시,서홍동,서귀포시 서홍동 666-1,126.559798168615,33.2447309695007
958813,칠십리공원,서귀포시,서홍동,서귀포시 서홍동 571,126.553780960251,33.2473000918099
76557,서귀포지방법원,서귀포시,서홍동,서귀포시 서홍동 441-12,126.559393141066,33.2530210170833
6186,서홍동 어린이 공원,서귀포시,서홍동,서귀포시 서홍동 1614-4,126.553608603708,33.2646517726961
28144,솜반내(솜반천),서귀포시,서홍동,서귀포시 서홍동 1222,126.553180080208,33.2538528724547
10091,황우지해안,서귀포시,서홍동,서귀포시 서홍동 795-1,126.548102419629,33.2405417950496
168992,1코스,서귀포시,성산읍,성산읍 시흥리 12-64,126.908369607362,33.47793671828
167672,2코스,서귀포시,성산읍,서귀포시 성산읍 고성리 1421-1 앞,126.908577912083,33.4496423005353
428499,모구리야영장,서귀포시,성산읍,서귀포시 성산읍 난산리 2960-1,126.827672690118,33.4078916295898
44247,블루마운틴커피테마파크,서귀포시,성산읍,서귀포시 성산읍 삼달리 1510-1,126.837367457383,33.3799193816407
152317,섭지코지,서귀포시,성산읍,서귀포시 성산읍 고성리 62-1,126.92960195053,33.4236955945943
2091529,성산일출봉,서귀포시,성산읍,서귀포시 성산읍 성산리 104-1,126.936990472753,33.4632335598402
506480,성산포항,서귀포시,성산읍,서귀포시 성산읍 성산리 347-9,126.932306844873,33.4724860156059
275787,아쿠아플라넷,서귀포시,성산읍,서귀포시 성산읍 고성리 127-1,126.926964767755,33.433178604176
69652,일출랜드,서귀포시,성산읍,서귀포시 성산읍 삼달리 1010,126.842173326269,33.3829541279546
158546,전기차충전소_KT성산포지점,서귀포시,성산읍,서귀포시 성산읍 고성리 1106-7,126.911707640368,33.4467684277243
211515,전기차충전소_성산읍 공영주차장,서귀포시,성산읍,서귀포시 성산읍 고성리 327-1,126.916685519851,33.4485644564206
240830,전기차충전소_성산읍사무소,서귀포시,성산읍,서귀포시 성산읍 고성리 1023-2,126.911014584971,33.4424485794568
219960,전기차충전소_성산일출봉,서귀포시,성산읍,서귀포시 성산읍 성산리 114-3,126.93529431573,33.462044274515
15185,전기차충전소_일출랜드,서귀포시,성산읍,서귀포시 성산읍 삼달리 1010,126.842173326269,33.3829541279546
9833,제주공룡휴게소박물관,서귀포시,성산읍,서귀포시 성산읍 난산리 2515,126.844906372447,33.4065962049663
39903,혼인지,서귀포시,성산읍,서귀포시 성산읍 온평리 1702-1,126.894918374535,33.414969660782
86672,동부외국문화학습관,서귀포시,성산읍,서귀포시 성산읍 일주동로 4318,126.911089367252,33.4429382085917
21551,전기차충전소_신산청소년문화의집,서귀포시,성산읍,서귀포시 성산읍 일주동로 5101-1,126.877291306019,33.3812644154402
2108,제주해양동물박물관,서귀포시,성산읍,서귀포시 성산읍 수산리 3233,126.855542180921,33.4296608197667
123176,3-B코스,서귀포시,성산읍,서귀포시 성산읍 온평리 1001-6,126.903962217745,33.4053167061469
4073,3코스,서귀포시,성산읍,서귀포시 성산읍 신산리 32-5 앞,126.897798676009,33.3890176370029
20428,신양연안바다목장,서귀포시,성산읍,서귀포시 성산읍 고성리 186-5,126.922780108682,33.4363086357057
14065,플레이스 캠프 제주,서귀포시,성산읍,서귀포시 성산읍 동류암로 20,126.918168422686,33.4498632234159
2346,3-A코스,서귀포시,성산읍,서귀포시 성산읍 신천리 382,126.85365344482,33.3394540436508
3205,성산.오조 지질트레일,서귀포시,성산읍,서귀포시 성산읍 오조리 259-1,126.914963531561,33.4632880286052
8372,쇠와꽃 승마장,서귀포시,성산읍,서귀포시 성산읍 고성리 354-1,126.920240762983,33.4471823694623
4276,신천리 벽화마을,서귀포시,성산읍,서귀포시 성산읍 신천리 478-1(신천리 복지회관앞 CCTV),126.849580035623,33.3443858510457
3503,오조리 게이트볼장,서귀포시,성산읍,서귀포시 성산읍 오조리 829 - 4,126.914461018985,33.4610369048699
2623,전기차충전소_온평리마을회(온평리사무소),서귀포시,성산읍,서귀포시 성산읍 온평애향로23번길 6(온평리 840-1),126.900173626517,33.408122524818
8221,전기차충전소_동부소방서,서귀포시,성산읍,서귀포시 성산읍 일주동로 4120번길 7,126.909648974203,33.4602889421094
4899,제주쥬티클럽,서귀포시,성산읍,서귀포시 성산읍 신양로 113,126.922073932336,33.4367626972931
375,전기차충전소_제주자연생태공원주차장,서귀포시,성산읍,서귀포시 성산읍 금백조로 446(수산리 4711-1),126.822048928836,33.4405555582142
1886,초록동산,서귀포시,성산읍,서귀포시 성산읍 온평리 1577,126.896740479698,33.4081546978849
1692,오션파크,서귀포시,성산읍,서귀포시 성산읍 시흥리 12-97,126.907923414723,33.4779559524959
444,전기차충전소 제주자연생태공원주차장,서귀포시,성산읍,서귀포시 성산읍 금백조로 446(수산리 4711-1),126.822048928836,33.4405555582142
171158,서귀포감귤박물관,서귀포시,신효동,서귀포시 신효동 1200-6,126.607339318578,33.2713733937788
71512,전기차충전소_제주시자치경찰단,제주시,아라이동,제주시 아라이동 1371-2,126.544224922605,33.484977118754
6670,전기차충전소_한국교통방송제주본부,제주시,아라이동,제주시 기자길 101(아라이동),126.549958047811,33.478412451844
577919,전기차충전소_아라동주민센터,제주시,아라일동,제주시 중앙로 527,126.544989656136,33.4763045916076
22470,전기차충전소_한국폴리텍대학 제주캠퍼스,제주시,아라일동,제주시 산천단동3길 2(아라일동),126.561310328708,33.4487566359715
480439,제주의료원 부속 요양병원,제주시,아라일동,제주시 산천단남길 10(아라일동 4-17),126.560846900382,33.4448911815459
212215,115호공원,제주시,아라일동,제주시 아라일동 6071,126.54291822786,33.4718935710357
169361,117호공원,제주시,아라일동,제주시 아라일동 6077(아란빌라앞),126.544799637638,33.4695806841664
9431,전기차충전소_제주대학교 병원,제주시,아라일동,제주시 아라동 1753-3,126.545528234836,33.4671947544509
22601,전기차충전소_인재개발원,제주시,아라일동,제주시 아라일동 368-20(산천단동길 26),126.559873906504,33.4471513834835
83197,건강과성박물관,서귀포시,안덕면,서귀포시 안덕면 감산리 1404,126.346811029997,33.2550553519867
387657,사계 해변,서귀포시,안덕면,서귀포시 안덕면 사계리 2071-1,126.307697240623,33.2282226491642
166418,사계 해안도로,서귀포시,안덕면,서귀포시 안덕면 사계리 3530-7,126.2950409645,33.2212692608971
346743,산방산,서귀포시,안덕면,서귀포시 안덕면 사계리 181-2,126.312751393747,33.2367248826949
239978,세계자동차박물관,서귀포시,안덕면,서귀포시 안덕면 상창리 2065-4,126.349917297658,33.2832142701782
361654,소인국테마파크,서귀포시,안덕면,서귀포시 안덕면 서광리 725,126.322731451749,33.2906975519851
21972,이상한나라의 앨리스,서귀포시,안덕면,서귀포시 안덕면 서광리 717-3,126.321682053733,33.2889764265794
122180,전기차충전소_GS25 서광점,서귀포시,안덕면,서귀포시 안덕면 중산간서로 1882,126.322006089609,33.2892347025808
113380,전기차충전소_동광로터리 주차장,서귀포시,안덕면,서귀포시 안덕면 동광리 827,126.341618849475,33.310940004277
145259,전기차충전소_안덕계곡,서귀포시,안덕면,서귀포시 안덕면 감산리 345,126.35311100365,33.2576063192603
121851,전기차충전소_안덕면사무소,서귀포시,안덕면,서귀포시 안덕면 화순리 1961-1,126.330591114751,33.2573593685924
65604,전기차충전소_안덕생활체육관,서귀포시,안덕면,서귀포시 안덕면 화순서서로 59,126.32857041329,33.2549408014355
63187,전기차충전소_안덕우체국 뒤 주차장,서귀포시,안덕면,서귀포시 안덕면 화순리 1072,126.335237036785,33.2463149706433
138205,제주서커스월드,서귀포시,안덕면,서귀포시 안덕면 동광리 886,126.344602641455,33.31438414386
196689,카멜리아힐,서귀포시,안덕면,서귀포시 안덕면 상창리 271,126.369804744145,33.2897834216618
164873,토이파크,서귀포시,안덕면,서귀포시 안덕면 동광리 383,126.345676499188,33.3189969285297
215673,헬로키티 아일랜드,서귀포시,안덕면,서귀포시 안덕면 상창리 1963-2,126.352091777668,33.2900918522971
28087,화순 곶자왈 생태탐방숲길,서귀포시,안덕면,서귀포시 안덕면 화순리 2045,126.331409783562,33.2656475361695
227060,화순 금모래해변,서귀포시,안덕면,서귀포시 안덕면 화순리 776-8번지,126.335648464354,33.2396158073822
37551,9코스,서귀포시,안덕면,서귀포시 안덕면 감산리 982-1,126.361508636481,33.2374531037864
32220,전기차충전소_안덕 청소년 문화의 집,서귀포시,안덕면,서귀포시 안덕면 화순리 1298-13,126.337114515457,33.2496380727861
2439,사계어린이공원,서귀포시,안덕면,서귀포시 안덕면 사계리 3589,126.321767454525,33.2498588968966
3203,본태박물관,서귀포시,안덕면,서귀포시 안덕면 상천리 380,126.392502224295,33.3038309634085
14457,사계항,서귀포시,안덕면,서귀포시 안덕면 사계리 2147-32,126.30627667846,33.2281236723296
7799,전기차충전소_서부소방서 안덕 119센터,서귀포시,안덕면,서귀포시 안덕면 화순서서로 2(화순리 1160-10),126.330857823546,33.2512032213501
3144,전기차충전소_안덕종합복지관,서귀포시,안덕면,서귀포시 안덕면 화순로 121-6(화순리 1063-8),126.333088652391,33.2458898972979
2873,피규어뮤지엄 제주,서귀포시,안덕면,서귀포시 안덕면 상창리 1875-8,126.355503038615,33.2819222236415
565,산방정궁도장,서귀포시,안덕면,서귀포시 안덕면 덕수리 산27,126.322922766931,33.2576846280159
285839,16코스,제주시,애월읍,제주시 애월읍 고내리 1114,126.337320972768,33.4668986901855
215438,곽지과물해변,제주시,애월읍,제주시 애월읍 곽지리 1565번지,126.305537194637,33.4507837937137
248508,애월해안로,제주시,애월읍,제주시 애월읍 애월해안로 262 앞,126.339752973871,33.4678780769047
94241,전기차충전소_애월119센터,제주시,애월읍,제주시 애월읍 일주서로 6513,126.348761047496,33.4666644100904
123949,전기차충전소_애월도서관,제주시,애월읍,제주시 애월읍 고내리 1364,126.331266172869,33.4632097052692
74017,전기차충전소_애월읍사무소,제주시,애월읍,제주시 애월읍 애월리 240,126.329413266138,33.4621259980183
48904,제주공룡랜드,제주시,애월읍,제주시 애월읍 광령평화2길 1,126.432360687436,33.4427760245733
49703,제주장미불빛축제,제주시,애월읍,제주시 애월읍 유수암리 1083,126.409058110567,33.4223604486183
525347,한담해변,제주시,애월읍,제주시 애월읍 애월리 2459-1,126.311052034755,33.4596000559075
9387,빅볼랜드,제주시,애월읍,제주시 애월읍 어음리 산 3(산록서로 15),126.375517875656,33.3896876132124
52696,전기차충전소_하귀농협 복지센터,제주시,애월읍,제주시 애월읍 하귀2리 1763-1(일주서로 7020),126.400601795278,33.4814402318453
15476,전기차충전소_하귀농협 장례식장,제주시,애월읍,제주시 애월읍 광령리 3672-1(애조로 405),126.426658813936,33.4730594467156
4341,항파두리 항몽유적지,제주시,애월읍,제주시 애월읍 상귀리 1012(항파두리로 50),126.40788826742,33.4525589155955
26194,근린공원,제주시,애월읍,제주시 애월읍 하귀1리 200-14,126.414273395497,33.482099294264
6921,하귀1근린공원,제주시,애월읍,제주시 애월읍 하귀1리 199,126.413863118297,33.4848829916761
1594,전기차충전소_납읍리보건소,제주시,애월읍,제주시 애월읍 납읍로2길 2(납읍리 1576-13),126.330126068543,33.438727441298
68711,새별오름,제주시,애월읍,제주시 애월읍 봉성리 4554-14,126.358635424585,33.3630943854955
7016,농업기술원(농산물원종장 홍보관),제주시,애월읍,제주시 애월읍 월각로 563-20(봉성리 951-7)(농산물원종장 1층 로비),126.328574250015,33.3755194278588
2267,노꼬메오름,제주시,애월읍,제주시 애월읍 소길리 산 255-4,126.397876687123,33.3914079143708
25417,전기차충전소_중엄리복지회관(새마을회),제주시,애월읍,제주시 애월읍 중용길 6(신엄리 706),126.372792381516,33.4726778597351
1173,쉼터마을 유수암리 농어촌체험마을,제주시,애월읍,제주시 애월읍 유수암리 1904-1,126.401885055613,33.4415586204172
2822,연화지,제주시,애월읍,제주시 애월읍 하가리 1375-1(고하상로 122),126.348544516161,33.4556039548685
1951,전기차충전소_고성2리 경로당,제주시,애월읍,제주시 애월읍 고성남1길 1(고성리 136-1),126.425246179465,33.4356256099307
2459,화조원,제주시,애월읍,제주시 애월읍 납읍리 58,126.371563626374,33.4111340552808
374,전기차충전소_어음1리사무소,제주시,애월읍,제주시 애월읍 어음리 3627-1,126.332495721076,33.4163004369338
1780,전기차충전소_농업기술원(농산물원종장 홍보관),제주시,애월읍,제주시 애월읍 월각로 563-20(봉성리 951-7)(농산물원종장 1층 로비),126.328574250015,33.3755194278588
98232,꿈바당도서관,제주시,연동,제주시 연동 463,126.499963594356,33.4806553218446
1170523,누웨모루거리(구 바오젠거리),제주시,연동,제주시 연동 272-56,126.490911382443,33.4890683758516
376985,삼다공원,제주시,연동,"제주시 연동 301-15(모이세해장국방향,도교육청 쪽)",126.497120334697,33.4903658738056
38766,수목원테마파크,제주시,연동,제주시 연동 1320,126.48835998234,33.4705945023669
21351,전기차충전소_보건환경연구원,제주시,연동,제주시 연동 1452-1,126.4950661309,33.4799559351145
79354,전기차충전소_설문대여성문화센터,제주시,연동,제주시 연동 324-10,126.500492828552,33.4844053798653
234380,전기차충전소_제주도의회,제주시,연동,제주시 연동 311-45,126.49886679219,33.490131051519
482526,전기차충전소_제주도청,제주시,연동,제주시 연동 312-1,126.498089693916,33.4888985854354
58999,전기차충전소_한라수목원,제주시,연동,제주시 연동 998,126.491048587023,33.4699313580353
119838,제원어린이공원,제주시,연동,제주시 연동 252-23(제원3길 31-1),126.486249642808,33.4873954376127
116214,제주러브랜드,제주시,연동,제주시 1100로 2894-72(연동),126.48848296302,33.452111123015
563175,한라수목원,제주시,연동,제주시 수목원길 72(연동),126.493243993723,33.4695867470126
510654,삼무공원,제주시,연동,제주시 연동 271-9(신대로10길 53),126.491004478906,33.4908119861114
