ctprvn_nm|signgu_nm|emd_nm|regist_se|inqire_ym|managt_cnt|ldadng_dt
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|202005|144|2020-12-02 10:50:02
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|202005|59|2020-12-02 10:50:02
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|202005|165|2020-12-02 10:50:02
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|202005|30|2020-12-02 10:50:02
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|202005|167|2020-12-02 10:50:02
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|202005|152|2020-12-02 10:50:02
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|202005|39|2020-12-02 10:50:02
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|202005|97|2020-12-02 10:50:02
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|202005|20|2020-12-02 10:50:02
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|202005|89|2020-12-02 10:50:02
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|202005|114|2020-12-02 10:50:02
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|202005|61|2020-12-02 10:50:02
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|202005|222|2020-12-02 10:50:02
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|202005|68|2020-12-02 10:50:02
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|202005|187|2020-12-02 10:50:02
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|202005|177|2020-12-02 10:50:02
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|202005|42|2020-12-02 10:50:02
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|202005|166|2020-12-02 10:50:02
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|202005|131|2020-12-02 10:50:02
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|202005|114|2020-12-02 10:50:02
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|202005|51|2020-12-02 10:50:02
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|202005|60|2020-12-02 10:50:02
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|202005|151|2020-12-02 10:50:02
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|202005|34|2020-12-02 10:50:02
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|출생|202005|168|2020-12-02 10:50:02
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|혼인|202005|121|2020-12-02 10:50:02
서울특별시|서울특별시 동작구|서울특별시 동작구청|개명|202005|56|2020-12-02 10:50:02
서울특별시|서울특별시 동작구|서울특별시 동작구청|사망|202005|154|2020-12-02 10:50:02
서울특별시|서울특별시 동작구|서울특별시 동작구청|이혼|202005|32|2020-12-02 10:50:02
서울특별시|서울특별시 동작구|서울특별시 동작구청|출생|202005|168|2020-12-02 10:50:02
서울특별시|서울특별시 동작구|서울특별시 동작구청|혼인|202005|135|2020-12-02 10:50:02
서울특별시|서울특별시 마포구|서울특별시 마포구청|개명|202005|66|2020-12-02 10:50:02
서울특별시|서울특별시 마포구|서울특별시 마포구청|사망|202005|144|2020-12-02 10:50:02
서울특별시|서울특별시 마포구|서울특별시 마포구청|이혼|202005|48|2020-12-02 10:50:02
서울특별시|서울특별시 마포구|서울특별시 마포구청|출생|202005|176|2020-12-02 10:50:02
서울특별시|서울특별시 마포구|서울특별시 마포구청|혼인|202005|198|2020-12-02 10:50:02
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|개명|202005|71|2020-12-02 10:50:02
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|사망|202005|125|2020-12-02 10:50:02
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|이혼|202005|45|2020-12-02 10:50:02
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|출생|202005|136|2020-12-02 10:50:02
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|혼인|202005|103|2020-12-02 10:50:02
서울특별시|서울특별시 서초구|서울특별시 서초구청|개명|202005|73|2020-12-02 10:50:02
서울특별시|서울특별시 서초구|서울특별시 서초구청|사망|202005|134|2020-12-02 10:50:02
서울특별시|서울특별시 서초구|서울특별시 서초구청|이혼|202005|163|2020-12-02 10:50:02
서울특별시|서울특별시 서초구|서울특별시 서초구청|출생|202005|181|2020-12-02 10:50:02
서울특별시|서울특별시 서초구|서울특별시 서초구청|혼인|202005|221|2020-12-02 10:50:02
서울특별시|서울특별시 성동구|서울특별시 성동구청|개명|202005|52|2020-12-02 10:50:02
서울특별시|서울특별시 성동구|서울특별시 성동구청|사망|202005|118|2020-12-02 10:50:02
서울특별시|서울특별시 성동구|서울특별시 성동구청|이혼|202005|32|2020-12-02 10:50:02
서울특별시|서울특별시 성동구|서울특별시 성동구청|출생|202005|161|2020-12-02 10:50:02
서울특별시|서울특별시 성동구|서울특별시 성동구청|혼인|202005|138|2020-12-02 10:50:02
서울특별시|서울특별시 성북구|서울특별시 성북구청|개명|202005|53|2020-12-02 10:50:02
서울특별시|서울특별시 성북구|서울특별시 성북구청|사망|202005|177|2020-12-02 10:50:02
서울특별시|서울특별시 성북구|서울특별시 성북구청|이혼|202005|18|2020-12-02 10:50:02
서울특별시|서울특별시 성북구|서울특별시 성북구청|출생|202005|179|2020-12-02 10:50:02
서울특별시|서울특별시 성북구|서울특별시 성북구청|혼인|202005|135|2020-12-02 10:50:02
서울특별시|서울특별시 송파구|서울특별시 송파구청|개명|202005|126|2020-12-02 10:50:02
서울특별시|서울특별시 송파구|서울특별시 송파구청|사망|202005|227|2020-12-02 10:50:02
서울특별시|서울특별시 송파구|서울특별시 송파구청|이혼|202005|87|2020-12-02 10:50:02
서울특별시|서울특별시 송파구|서울특별시 송파구청|출생|202005|300|2020-12-02 10:50:02
서울특별시|서울특별시 송파구|서울특별시 송파구청|혼인|202005|310|2020-12-02 10:50:02
서울특별시|서울특별시 양천구|서울특별시 양천구청|개명|202005|141|2020-12-02 10:50:02
서울특별시|서울특별시 양천구|서울특별시 양천구청|사망|202005|149|2020-12-02 10:50:02
서울특별시|서울특별시 양천구|서울특별시 양천구청|이혼|202005|147|2020-12-02 10:50:02
서울특별시|서울특별시 양천구|서울특별시 양천구청|출생|202005|138|2020-12-02 10:50:02
서울특별시|서울특별시 양천구|서울특별시 양천구청|혼인|202005|135|2020-12-02 10:50:02
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|개명|202005|76|2020-12-02 10:50:02
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|사망|202005|143|2020-12-02 10:50:02
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|이혼|202005|29|2020-12-02 10:50:02
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|출생|202005|206|2020-12-02 10:50:02
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|혼인|202005|209|2020-12-02 10:50:02
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|202005|42|2020-12-02 10:50:02
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|202005|101|2020-12-02 10:50:02
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|202005|35|2020-12-02 10:50:02
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|202005|113|2020-12-02 10:50:02
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|202005|122|2020-12-02 10:50:02
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|202005|66|2020-12-02 10:50:02
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|202005|203|2020-12-02 10:50:02
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|202005|64|2020-12-02 10:50:02
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|202005|183|2020-12-02 10:50:02
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|202005|142|2020-12-02 10:50:02
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|202005|48|2020-12-02 10:50:02
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|202005|77|2020-12-02 10:50:02
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|202005|32|2020-12-02 10:50:02
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|202005|59|2020-12-02 10:50:02
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|202005|176|2020-12-02 10:50:02
서울특별시|서울특별시 중구|서울특별시 중구청|개명|202005|73|2020-12-02 10:50:02
서울특별시|서울특별시 중구|서울특별시 중구청|사망|202005|49|2020-12-02 10:50:02
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|202005|8|2020-12-02 10:50:02
서울특별시|서울특별시 중구|서울특별시 중구청|출생|202005|66|2020-12-02 10:50:02
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|202005|79|2020-12-02 10:50:02
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|202005|54|2020-12-02 10:50:02
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|202005|171|2020-12-02 10:50:02
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|202005|67|2020-12-02 10:50:02
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|202005|198|2020-12-02 10:50:02
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|혼인|202005|151|2020-12-02 10:50:02
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|개명|202005|9|2020-12-02 10:50:02
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|사망|202005|201|2020-12-02 10:50:02
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|이혼|202005|67|2020-12-02 10:50:02
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|출생|202005|633|2020-12-02 10:50:02
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|혼인|202005|432|2020-12-02 10:50:02
서울특별시|서울특별시 강남구|서울특별시 강남구청|개명|202006|170|2020-12-02 10:51:45
서울특별시|서울특별시 강남구|서울특별시 강남구청|사망|202006|192|2020-12-02 10:51:45
서울특별시|서울특별시 강남구|서울특별시 강남구청|이혼|202006|55|2020-12-02 10:51:45
서울특별시|서울특별시 강남구|서울특별시 강남구청|출생|202006|224|2020-12-02 10:51:45
서울특별시|서울특별시 강남구|서울특별시 강남구청|혼인|202006|279|2020-12-02 10:51:45
서울특별시|서울특별시 강동구|서울특별시 강동구청|개명|202006|77|2020-12-02 10:51:45
서울특별시|서울특별시 강동구|서울특별시 강동구청|사망|202006|176|2020-12-02 10:51:45
서울특별시|서울특별시 강동구|서울특별시 강동구청|이혼|202006|73|2020-12-02 10:51:45
서울특별시|서울특별시 강동구|서울특별시 강동구청|출생|202006|211|2020-12-02 10:51:45
서울특별시|서울특별시 강동구|서울특별시 강동구청|혼인|202006|219|2020-12-02 10:51:45
서울특별시|서울특별시 강북구|서울특별시 강북구청|개명|202006|78|2020-12-02 10:51:45
서울특별시|서울특별시 강북구|서울특별시 강북구청|사망|202006|161|2020-12-02 10:51:45
서울특별시|서울특별시 강북구|서울특별시 강북구청|이혼|202006|39|2020-12-02 10:51:45
서울특별시|서울특별시 강북구|서울특별시 강북구청|출생|202006|96|2020-12-02 10:51:45
서울특별시|서울특별시 강북구|서울특별시 강북구청|혼인|202006|88|2020-12-02 10:51:45
서울특별시|서울특별시 강서구|서울특별시 강서구청|개명|202006|102|2020-12-02 10:51:45
서울특별시|서울특별시 강서구|서울특별시 강서구청|사망|202006|215|2020-12-02 10:51:45
서울특별시|서울특별시 강서구|서울특별시 강서구청|이혼|202006|50|2020-12-02 10:51:45
서울특별시|서울특별시 강서구|서울특별시 강서구청|출생|202006|244|2020-12-02 10:51:45
서울특별시|서울특별시 강서구|서울특별시 강서구청|혼인|202006|261|2020-12-02 10:51:45
서울특별시|서울특별시 관악구|서울특별시 관악구청|개명|202006|99|2020-12-02 10:51:45
서울특별시|서울특별시 관악구|서울특별시 관악구청|사망|202006|193|2020-12-02 10:51:45
서울특별시|서울특별시 관악구|서울특별시 관악구청|이혼|202006|55|2020-12-02 10:51:45
서울특별시|서울특별시 관악구|서울특별시 관악구청|출생|202006|167|2020-12-02 10:51:45
서울특별시|서울특별시 관악구|서울특별시 관악구청|혼인|202006|191|2020-12-02 10:51:45
서울특별시|서울특별시 광진구|서울특별시 광진구청|개명|202006|79|2020-12-02 10:51:45
서울특별시|서울특별시 광진구|서울특별시 광진구청|사망|202006|133|2020-12-02 10:51:45
서울특별시|서울특별시 광진구|서울특별시 광진구청|이혼|202006|47|2020-12-02 10:51:45
서울특별시|서울특별시 광진구|서울특별시 광진구청|출생|202006|115|2020-12-02 10:51:45
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|202006|140|2020-12-02 10:51:45
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|202006|54|2020-12-02 10:51:45
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|202006|148|2020-12-02 10:51:45
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|202006|40|2020-12-02 10:51:45
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|202006|176|2020-12-02 10:51:45
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|202006|165|2020-12-02 10:51:45
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|202006|51|2020-12-02 10:51:45
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|202006|97|2020-12-02 10:51:45
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|202006|22|2020-12-02 10:51:45
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|202006|61|2020-12-02 10:51:45
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|202006|129|2020-12-02 10:51:45
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|202006|59|2020-12-02 10:51:45
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|202006|215|2020-12-02 10:51:45
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|202006|62|2020-12-02 10:51:45
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|202006|164|2020-12-02 10:51:45
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|202006|183|2020-12-02 10:51:45
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|202006|32|2020-12-02 10:51:45
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|202006|156|2020-12-02 10:51:45
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|202006|102|2020-12-02 10:51:45
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|202006|112|2020-12-02 10:51:45
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|202006|60|2020-12-02 10:51:45
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|202006|56|2020-12-02 10:51:45
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|202006|167|2020-12-02 10:51:45
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|202006|32|2020-12-02 10:51:45
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|출생|202006|134|2020-12-02 10:51:45
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|혼인|202006|122|2020-12-02 10:51:45
서울특별시|서울특별시 동작구|서울특별시 동작구청|개명|202006|57|2020-12-02 10:51:45
서울특별시|서울특별시 동작구|서울특별시 동작구청|사망|202006|139|2020-12-02 10:51:45
서울특별시|서울특별시 동작구|서울특별시 동작구청|이혼|202006|31|2020-12-02 10:51:45
서울특별시|서울특별시 동작구|서울특별시 동작구청|출생|202006|177|2020-12-02 10:51:45
서울특별시|서울특별시 동작구|서울특별시 동작구청|혼인|202006|144|2020-12-02 10:51:45
서울특별시|서울특별시 마포구|서울특별시 마포구청|개명|202006|62|2020-12-02 10:51:45
서울특별시|서울특별시 마포구|서울특별시 마포구청|사망|202006|147|2020-12-02 10:51:45
서울특별시|서울특별시 마포구|서울특별시 마포구청|이혼|202006|44|2020-12-02 10:51:45
서울특별시|서울특별시 마포구|서울특별시 마포구청|출생|202006|164|2020-12-02 10:51:45
서울특별시|서울특별시 마포구|서울특별시 마포구청|혼인|202006|168|2020-12-02 10:51:45
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|개명|202006|48|2020-12-02 10:51:45
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|사망|202006|149|2020-12-02 10:51:45
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|이혼|202006|37|2020-12-02 10:51:45
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|출생|202006|131|2020-12-02 10:51:45
서울특별시|서울특별시 서대문구|서울특별시 서대문구청|혼인|202006|82|2020-12-02 10:51:45
서울특별시|서울특별시 서초구|서울특별시 서초구청|개명|202006|84|2020-12-02 10:51:45
서울특별시|서울특별시 서초구|서울특별시 서초구청|사망|202006|150|2020-12-02 10:51:45
서울특별시|서울특별시 서초구|서울특별시 서초구청|이혼|202006|184|2020-12-02 10:51:45
서울특별시|서울특별시 서초구|서울특별시 서초구청|출생|202006|191|2020-12-02 10:51:45
서울특별시|서울특별시 서초구|서울특별시 서초구청|혼인|202006|230|2020-12-02 10:51:45
서울특별시|서울특별시 성동구|서울특별시 성동구청|개명|202006|54|2020-12-02 10:51:45
서울특별시|서울특별시 성동구|서울특별시 성동구청|사망|202006|114|2020-12-02 10:51:45
서울특별시|서울특별시 성동구|서울특별시 성동구청|이혼|202006|46|2020-12-02 10:51:45
서울특별시|서울특별시 성동구|서울특별시 성동구청|출생|202006|166|2020-12-02 10:51:45
서울특별시|서울특별시 성동구|서울특별시 성동구청|혼인|202006|136|2020-12-02 10:51:45
서울특별시|서울특별시 성북구|서울특별시 성북구청|개명|202006|79|2020-12-02 10:51:45
서울특별시|서울특별시 성북구|서울특별시 성북구청|사망|202006|203|2020-12-02 10:51:45
서울특별시|서울특별시 성북구|서울특별시 성북구청|이혼|202006|20|2020-12-02 10:51:45
서울특별시|서울특별시 성북구|서울특별시 성북구청|출생|202006|203|2020-12-02 10:51:45
서울특별시|서울특별시 성북구|서울특별시 성북구청|혼인|202006|129|2020-12-02 10:51:45
서울특별시|서울특별시 송파구|서울특별시 송파구청|개명|202006|126|2020-12-02 10:51:45
서울특별시|서울특별시 송파구|서울특별시 송파구청|사망|202006|225|2020-12-02 10:51:45
서울특별시|서울특별시 송파구|서울특별시 송파구청|이혼|202006|83|2020-12-02 10:51:45
서울특별시|서울특별시 송파구|서울특별시 송파구청|출생|202006|337|2020-12-02 10:51:45
서울특별시|서울특별시 송파구|서울특별시 송파구청|혼인|202006|304|2020-12-02 10:51:45
서울특별시|서울특별시 양천구|서울특별시 양천구청|개명|202006|145|2020-12-02 10:51:45
서울특별시|서울특별시 양천구|서울특별시 양천구청|사망|202006|157|2020-12-02 10:51:45
서울특별시|서울특별시 양천구|서울특별시 양천구청|이혼|202006|151|2020-12-02 10:51:45
서울특별시|서울특별시 양천구|서울특별시 양천구청|출생|202006|143|2020-12-02 10:51:45
서울특별시|서울특별시 양천구|서울특별시 양천구청|혼인|202006|143|2020-12-02 10:51:45
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|개명|202006|81|2020-12-02 10:51:45
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|사망|202006|151|2020-12-02 10:51:45
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|이혼|202006|44|2020-12-02 10:51:45
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|출생|202006|171|2020-12-02 10:51:45
서울특별시|서울특별시 영등포구|서울특별시 영등포구청|혼인|202006|232|2020-12-02 10:51:45
서울특별시|서울특별시 용산구|서울특별시 용산구청|개명|202006|36|2020-12-02 10:51:45
서울특별시|서울특별시 용산구|서울특별시 용산구청|사망|202006|89|2020-12-02 10:51:45
서울특별시|서울특별시 용산구|서울특별시 용산구청|이혼|202006|21|2020-12-02 10:51:45
서울특별시|서울특별시 용산구|서울특별시 용산구청|출생|202006|111|2020-12-02 10:51:45
서울특별시|서울특별시 용산구|서울특별시 용산구청|혼인|202006|125|2020-12-02 10:51:45
서울특별시|서울특별시 은평구|서울특별시 은평구청|개명|202006|71|2020-12-02 10:51:45
서울특별시|서울특별시 은평구|서울특별시 은평구청|사망|202006|210|2020-12-02 10:51:45
서울특별시|서울특별시 은평구|서울특별시 은평구청|이혼|202006|64|2020-12-02 10:51:45
서울특별시|서울특별시 은평구|서울특별시 은평구청|출생|202006|162|2020-12-02 10:51:45
서울특별시|서울특별시 은평구|서울특별시 은평구청|혼인|202006|165|2020-12-02 10:51:45
서울특별시|서울특별시 종로구|서울특별시 종로구청|개명|202006|51|2020-12-02 10:51:45
서울특별시|서울특별시 종로구|서울특별시 종로구청|사망|202006|75|2020-12-02 10:51:45
서울특별시|서울특별시 종로구|서울특별시 종로구청|이혼|202006|31|2020-12-02 10:51:45
서울특별시|서울특별시 종로구|서울특별시 종로구청|출생|202006|78|2020-12-02 10:51:45
서울특별시|서울특별시 종로구|서울특별시 종로구청|혼인|202006|205|2020-12-02 10:51:45
서울특별시|서울특별시 중구|서울특별시 중구청|개명|202006|93|2020-12-02 10:51:45
서울특별시|서울특별시 중구|서울특별시 중구청|사망|202006|57|2020-12-02 10:51:45
서울특별시|서울특별시 중구|서울특별시 중구청|이혼|202006|23|2020-12-02 10:51:45
서울특별시|서울특별시 중구|서울특별시 중구청|출생|202006|73|2020-12-02 10:51:45
서울특별시|서울특별시 중구|서울특별시 중구청|혼인|202006|70|2020-12-02 10:51:45
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|개명|202006|50|2020-12-02 10:51:45
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|사망|202006|161|2020-12-02 10:51:45
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|이혼|202006|49|2020-12-02 10:51:45
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|출생|202006|131|2020-12-02 10:51:45
서울특별시|서울특별시 중랑구|서울특별시 중랑구청|혼인|202006|129|2020-12-02 10:51:45
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|개명|202006|2|2020-12-02 10:51:45
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|사망|202006|271|2020-12-02 10:51:45
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|이혼|202006|80|2020-12-02 10:51:45
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|출생|202006|873|2020-12-02 10:51:45
서울특별시|재외국민 가족관계등록사무소|재외국민 가족관계등록사무소|혼인|202006|581|2020-12-02 10:51:45
서울특별시|서울특별시 강남구|서울특별시 강남구청|개명|202007|152|2020-12-02 10:52:13
서울특별시|서울특별시 강남구|서울특별시 강남구청|사망|202007|142|2020-12-02 10:52:13
서울특별시|서울특별시 강남구|서울특별시 강남구청|이혼|202007|52|2020-12-02 10:52:13
서울특별시|서울특별시 강남구|서울특별시 강남구청|출생|202007|184|2020-12-02 10:52:13
서울특별시|서울특별시 강남구|서울특별시 강남구청|혼인|202007|296|2020-12-02 10:52:13
서울특별시|서울특별시 강동구|서울특별시 강동구청|개명|202007|58|2020-12-02 10:52:13
서울특별시|서울특별시 강동구|서울특별시 강동구청|사망|202007|154|2020-12-02 10:52:13
서울특별시|서울특별시 강동구|서울특별시 강동구청|이혼|202007|72|2020-12-02 10:52:13
서울특별시|서울특별시 강동구|서울특별시 강동구청|출생|202007|182|2020-12-02 10:52:13
서울특별시|서울특별시 강동구|서울특별시 강동구청|혼인|202007|207|2020-12-02 10:52:13
서울특별시|서울특별시 강북구|서울특별시 강북구청|개명|202007|77|2020-12-02 10:52:13
서울특별시|서울특별시 강북구|서울특별시 강북구청|사망|202007|139|2020-12-02 10:52:13
서울특별시|서울특별시 강북구|서울특별시 강북구청|이혼|202007|87|2020-12-02 10:52:13
서울특별시|서울특별시 강북구|서울특별시 강북구청|출생|202007|103|2020-12-02 10:52:13
서울특별시|서울특별시 강북구|서울특별시 강북구청|혼인|202007|83|2020-12-02 10:52:13
서울특별시|서울특별시 강서구|서울특별시 강서구청|개명|202007|84|2020-12-02 10:52:13
서울특별시|서울특별시 강서구|서울특별시 강서구청|사망|202007|261|2020-12-02 10:52:13
서울특별시|서울특별시 강서구|서울특별시 강서구청|이혼|202007|50|2020-12-02 10:52:13
서울특별시|서울특별시 강서구|서울특별시 강서구청|출생|202007|279|2020-12-02 10:52:13
서울특별시|서울특별시 강서구|서울특별시 강서구청|혼인|202007|270|2020-12-02 10:52:13
서울특별시|서울특별시 관악구|서울특별시 관악구청|개명|202007|70|2020-12-02 10:52:13
서울특별시|서울특별시 관악구|서울특별시 관악구청|사망|202007|181|2020-12-02 10:52:13
서울특별시|서울특별시 관악구|서울특별시 관악구청|이혼|202007|42|2020-12-02 10:52:13
서울특별시|서울특별시 관악구|서울특별시 관악구청|출생|202007|141|2020-12-02 10:52:13
서울특별시|서울특별시 관악구|서울특별시 관악구청|혼인|202007|206|2020-12-02 10:52:13
서울특별시|서울특별시 광진구|서울특별시 광진구청|개명|202007|57|2020-12-02 10:52:13
서울특별시|서울특별시 광진구|서울특별시 광진구청|사망|202007|123|2020-12-02 10:52:13
서울특별시|서울특별시 광진구|서울특별시 광진구청|이혼|202007|54|2020-12-02 10:52:13
서울특별시|서울특별시 광진구|서울특별시 광진구청|출생|202007|138|2020-12-02 10:52:13
서울특별시|서울특별시 광진구|서울특별시 광진구청|혼인|202007|150|2020-12-02 10:52:13
서울특별시|서울특별시 구로구|서울특별시 구로구청|개명|202007|73|2020-12-02 10:52:13
서울특별시|서울특별시 구로구|서울특별시 구로구청|사망|202007|179|2020-12-02 10:52:13
서울특별시|서울특별시 구로구|서울특별시 구로구청|이혼|202007|51|2020-12-02 10:52:13
서울특별시|서울특별시 구로구|서울특별시 구로구청|출생|202007|225|2020-12-02 10:52:13
서울특별시|서울특별시 구로구|서울특별시 구로구청|혼인|202007|190|2020-12-02 10:52:13
서울특별시|서울특별시 금천구|서울특별시 금천구청|개명|202007|47|2020-12-02 10:52:13
서울특별시|서울특별시 금천구|서울특별시 금천구청|사망|202007|126|2020-12-02 10:52:13
서울특별시|서울특별시 금천구|서울특별시 금천구청|이혼|202007|27|2020-12-02 10:52:13
서울특별시|서울특별시 금천구|서울특별시 금천구청|출생|202007|108|2020-12-02 10:52:13
서울특별시|서울특별시 금천구|서울특별시 금천구청|혼인|202007|106|2020-12-02 10:52:13
서울특별시|서울특별시 노원구|서울특별시 노원구청|개명|202007|79|2020-12-02 10:52:13
서울특별시|서울특별시 노원구|서울특별시 노원구청|사망|202007|225|2020-12-02 10:52:13
서울특별시|서울특별시 노원구|서울특별시 노원구청|이혼|202007|79|2020-12-02 10:52:13
서울특별시|서울특별시 노원구|서울특별시 노원구청|출생|202007|211|2020-12-02 10:52:13
서울특별시|서울특별시 노원구|서울특별시 노원구청|혼인|202007|168|2020-12-02 10:52:13
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|개명|202007|52|2020-12-02 10:52:13
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|사망|202007|166|2020-12-02 10:52:13
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|이혼|202007|186|2020-12-02 10:52:13
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|출생|202007|97|2020-12-02 10:52:13
서울특별시|서울특별시 도봉구|서울특별시 도봉구청|혼인|202007|68|2020-12-02 10:52:13
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|개명|202007|87|2020-12-02 10:52:13
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|사망|202007|159|2020-12-02 10:52:13
서울특별시|서울특별시 동대문구|서울특별시 동대문구청|이혼|202007|50|2020-12-02 10:52:13
