행정구역명,행정구역코드,고령자,수급자,중증장애,매출액,고령자_zscore,수급자_zscore,중증장애_zscore,매출액_zscore,고령자_tscore,수급자_tscore,중증장애_tscore,매출액_tscore,의료가중지수
혜화동,1101073,2695,380,235,200063666.8109589,-0.7039237688623072,-0.7622766717323423,-0.48981423535406127,-0.41648695592813734,42.960762311376925,42.37723328267658,45.101857646459386,45.83513044071863,44.56346571291053
홍은1동,1113066,4586,779,329,94307085.50522648,0.5359625639958207,-0.19970653890860612,-0.07899567719977953,-0.98892539697756,55.35962563995821,48.00293461091394,49.210043228002206,40.1107460302244,45.67906710351406
홍은2동,1113068,5203,1229,490,263651902.36627907,0.9405156403435018,0.4347710545016227,0.6246403638942561,-0.07229702485291715,59.405156403435015,54.34771054501623,56.24640363894256,49.27702975147083,53.06119595666807
홍제1동,1113062,4594,787,311,277020330.2832168,0.5412079847588376,-0.18842693724797982,-0.15766306067613134,6.350289457542059e-05,55.41207984758837,48.1157306275202,48.42336939323869,50.00063502894575,50.55590751796142
홍제2동,1113065,2751,599,210,97709330.65789472,-0.6672058235211886,-0.4534975762726976,-0.5990744901823277,-0.9705097495803441,43.327941764788115,45.46502423727303,44.00925509817672,40.29490250419656,42.27057573385078
홍제3동,1113064,3649,752,262,342119905.2865497,-0.07840734287253778,-0.23777519451321985,-0.3718131601395335,0.35243400095518107,49.21592657127462,47.6222480548678,46.281868398604665,53.52434000955181,50.724482278458275
화곡1동,1116073,8430,1971,691,150912423.68835098,3.0563872406254577,1.480954108524711,1.5030928127135181,-0.6825324411486562,80.56387240625457,64.8095410852471,65.03092812713518,43.17467558851344,57.17064798131777
화곡2동,1116057,2876,935,261,245008591.8125,-0.5852461240990491,0.020245693473606528,-0.3761835703326642,-0.17320939832075227,44.14753875900951,50.20245693473606,46.23816429667336,48.26790601679248,47.52866126086112
화곡3동,1116058,4096,677,296,258541935.05952385,0.21468054226103345,-0.3435214600815913,-0.22321921357309119,-0.09995621809438703,52.146805422610335,46.56478539918409,47.76780786426909,49.00043781905613,49.049393421940984
화곡4동,1116059,3845,1228,355,153482973.44217688,0.050105465821377114,0.4333611042940444,0.034634987821617544,-0.6686185884545515,50.50105465821377,54.33361104294045,50.346349878216174,43.313814115454484,47.55879365666159
화곡6동,1116061,3948,1019,397,265192211.7837838,0.11764025814522015,0.13868151091018258,0.21819221593310512,-0.06395964943094559,51.1764025814522,51.386815109101825,52.18192215933105,49.36040350569054,50.43091518314491
화곡8동,1116063,4444,1145,353,321822820.36744183,0.4428563454522701,0.3163352370650466,0.025894167435356233,0.24257008983505046,54.4285634545227,53.163352370650465,50.258941674353565,52.425700898350506,52.68451751423782
화곡본동,1116055,4900,1904,520,264120315.97435895,0.7418453289442354,1.386487444616966,0.7557526696881759,-0.06976159913978427,57.418453289442354,63.86487444616966,57.55752669688176,49.30238400860216,54.50592652737946
화양동,1105053,2328,730,185,349315041.5323741,-0.944557446365709,-0.2687940990799421,-0.7083347450105941,0.39137978120682254,40.55442553634291,47.31205900920058,42.91665254989406,53.913797812068225,48.71197590864955
황학동,1102067,2034,536,182,182916648.28994083,-1.1373266594065814,-0.5423244393501296,-0.721445975589986,-0.5093002109485614,38.62673340593419,44.57675560649871,42.78554024410014,44.90699789051439,43.327970388093824
회기동,1106071,1549,364,114,793172485.2904762,-1.4553302931644831,-0.7848358750535949,-1.0186338687228707,2.79388806973163,35.44669706835517,42.15164124946405,39.813661312771295,77.9388806973163,58.41202464508181
회현동,1102054,1373,463,110,356224462.7521866,-1.5707295499508556,-0.6452508045033446,-1.0361155094953933,0.42877904527899513,34.292704500491446,43.54749195496655,39.63884490504607,54.28779045278995,46.578102831743166
효창동,1103058,1489,132,97,519159824.09876543,-1.4946709488871102,-1.1119443232117572,-1.092930842006092,1.3107143640032621,35.0532905111289,38.880556767882425,39.07069157993908,63.10714364003262,50.2521638041139
후암동,1103051,3026,907,306,116187244.51886792,-0.48689448479248154,-0.019232912338585487,-0.17951511164178463,-0.8704926341079506,45.131055152075184,49.80767087661415,48.20484888358215,41.295073658920494,44.415696373730526
휘경1동,1106072,2106,386,180,149198403.67611337,-1.090117872539429,-0.7538169704868726,-0.7301867959762474,-0.691810075992925,39.09882127460571,42.46183029513127,42.698132040237525,43.08189924007075,42.128800681634175
휘경2동,1106073,3992,703,298,1163662385.028302,0.1464900723418133,-0.30686275468455587,-0.21447839318682987,4.7992730586560235,51.46490072341813,46.93137245315444,47.8552160681317,97.99273058656024,73.48423762578224
흑석동,1120071,5718,863,361,660068263.873351,1.2781896019627168,-0.08127072147203007,0.060857448980401484,2.0734225245676208,62.78189601962717,49.1872927852797,50.60857448980401,70.73422524567621,62.85733987541299
