사업장명,업종구분대분류,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,지번주소,도로명주소,도로명우편번호,데이터갱신일시
세븐일레븐대정주공점,안전상비의약품 판매업소,20121203,,폐업,20140814,,,,,제주특별자치도 서귀포시 대정읍 하모리 1394번지 5호,제주특별자치도 서귀포시 대정읍 하모중앙로 5,699935,2018-08-31 23:59:59.0
씨유서귀강정상록점,안전상비의약품 판매업소,20151203,,폐업,20161130,,,,,제주특별자치도 서귀포시 강정동 189번지,제주특별자치도 서귀포시 신서로 55 (강정동),63559,2018-08-31 23:59:59.0
세븐일레븐 서귀포 코델리아점,안전상비의약품 판매업소,20160809,,폐업,20171114,,,,,,제주특별자치도 서귀포시 성산읍 일주동로 4188,63639,2018-08-31 23:59:59.0
세븐일레븐서귀포표선해비치점,안전상비의약품 판매업소,20160822,,폐업,20210226,,,,,,제주특별자치도 서귀포시 표선면 민속해안로 536,63625,2021-03-04 02:40:00.0
씨유 성산신양점,안전상비의약품 판매업소,20160822,,폐업,20171106,,,,,,제주특별자치도 서귀포시 성산읍 신양로 81,63641,2018-08-31 23:59:59.0
세븐일레븐 서귀포 토산로점,안전상비의약품 판매업소,20160905,,폐업,20171204,,,,,,제주특별자치도 서귀포시 표선면 일주동로 6470,63626,2018-08-31 23:59:59.0
GS25 서귀호근점,안전상비의약품 판매업소,20130501,,폐업,20200716,,,,,제주특별자치도 서귀포시  1840번지 1호,제주특별자치도 서귀포시 호근서호로 153 (호근동),63569,2020-07-18 02:40:00.0
씨유 서귀포동문로터리점,안전상비의약품 판매업소,20130503,,폐업,20140408,,,,,제주특별자치도 서귀포시  209번지 15호,제주특별자치도 서귀포시 명동로 53 (서귀동),697841,2018-08-31 23:59:59.0
GS25제주남원점,안전상비의약품 판매업소,20121112,,폐업,20140623,,,,,,제주특별자치도 서귀포시 남원읍 태위로 680-1,699941,2018-08-31 23:59:59.0
씨유 서귀홍중로점,안전상비의약품 판매업소,20151215,,폐업,20191220,,,,,,제주특별자치도 서귀포시 홍중로27번길 1 (서홍동),63584,2019-12-22 02:40:00.0
GS25 서귀동홍반석점,안전상비의약품 판매업소,20151222,,폐업,20190910,,,,,제주특별자치도 서귀포시 동홍동 1183번지,제주특별자치도 서귀포시 동홍로162번길 3 (동홍동),63586,2019-09-12 02:40:00.0
세븐일레븐 서귀포 더포그레이스점,안전상비의약품 판매업소,20150427,,폐업,20170329,,,,,,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,63638,2018-08-31 23:59:59.0
씨유 서귀호근로점,안전상비의약품 판매업소,20160909,,폐업,20180404,,,,,,제주특별자치도 서귀포시 중산간동로 8351 (호근동),63569,2018-08-31 23:59:59.0
씨유 제주중문마을점,안전상비의약품 판매업소,20161013,,폐업,20200923,,,,,,제주특별자치도 서귀포시 중문로 29-1 (중문동),63545,2020-09-26 02:40:00.0
세븐일레븐 서귀포 솔동산점,안전상비의약품 판매업소,20161017,,폐업,20210406,,,,,,제주특별자치도 서귀포시 천지연로29번길 8 (서귀동),63596,2021-04-08 02:40:00.0
씨유서귀중문점,안전상비의약품 판매업소,20161214,,폐업,20180731,,,,,,제주특별자치도 서귀포시 천제연로 223-1 (중문동),63545,2018-08-31 23:59:59.0
세븐일레븐 서귀포 신흥점,안전상비의약품 판매업소,20160302,,폐업,20161104,,,,,,제주특별자치도 서귀포시 남원읍 일주동로 6611,63616,2018-08-31 23:59:59.0
세븐일레븐서귀포윈스카이점,안전상비의약품 판매업소,20180320,,폐업,20200330,,,,,제주특별자치도 서귀포시 강정동 162번지 1호,"제주특별자치도 서귀포시 신중남로 17, 102호 (강정동)",63566,2020-04-01 02:40:00.0
GS25표선당케점,안전상비의약품 판매업소,20121109,,폐업,20161007,,,,,,제주특별자치도 서귀포시 표선면 민속해안로 580,63629,2018-08-31 23:59:59.0
세븐일레븐 서귀포 서광점,안전상비의약품 판매업소,20121107,,폐업,20140627,,,,,,제주특별자치도 서귀포시 안덕면 서광동로47번길 37,699923,2018-08-31 23:59:59.0
GS25 화순점,안전상비의약품 판매업소,20121109,,폐업,20160106,,,,,,제주특별자치도 서귀포시 안덕면 화순로 98,63530,2018-08-31 23:59:59.0
씨유제주표선마을점,안전상비의약품 판매업소,20160401,,폐업,20180225,,,,,,제주특별자치도 서귀포시 표선면 표선동서로 192,63629,2018-10-15 23:59:59.0
씨유 서홍대로점,안전상비의약품 판매업소,20121112,,폐업,20151118,,,,,제주특별자치도 서귀포시 서홍동 312번지 6호,제주특별자치도 서귀포시 중앙로 159-1 (서홍동),63584,2018-08-31 23:59:59.0
씨유 서귀법환점,안전상비의약품 판매업소,20121112,,폐업,20141211,,,,,제주특별자치도 서귀포시 법환동 1219번지,제주특별자치도 서귀포시 이어도로 916 (법환동),697110,2018-08-31 23:59:59.0
씨유 서귀포점,안전상비의약품 판매업소,20121109,,폐업,20131231,,,,,제주특별자치도 서귀포시 서귀동 426번지 6호,제주특별자치도 서귀포시 중정로 52 (서귀동),697841,2018-08-31 23:59:59.0
GS25 서귀광장점,안전상비의약품 판매업소,20121109,,폐업,20200110,,,,,제주특별자치도 서귀포시 동홍동 1546번지 7호,제주특별자치도 서귀포시 일주동로 8678 (동홍동),63585,2020-01-12 02:40:00.0
GS25 서귀동변점,안전상비의약품 판매업소,20121109,,폐업,20131002,,,,,제주특별자치도 서귀포시 서귀동 256번지 20호,제주특별자치도 서귀포시 중앙로42번길 42 (서귀동),697842,2018-08-31 23:59:59.0
씨유 서귀포효돈점,안전상비의약품 판매업소,20121109,,폐업,20170731,,,,,제주특별자치도 서귀포시 하효동 303번지,제주특별자치도 서귀포시 일주동로 8092 (하효동),63606,2018-08-31 23:59:59.0
CU 제주성산로드점,안전상비의약품 판매업소,20170131,,폐업,20170610,,,,,,제주특별자치도 서귀포시 성산읍 서성일로 793,63631,2018-08-31 23:59:59.0
씨유성산등용로점,안전상비의약품 판매업소,20170131,,폐업,20180131,,,,,,제주특별자치도 서귀포시 성산읍 성산등용로17번길 29,63643,2018-08-31 23:59:59.0
세븐일레븐 성산라마다호텔점,안전상비의약품 판매업소,20170323,,폐업,20171114,,,,,,"제주특별자치도 서귀포시 성산읍 동류암로 26, 101호",63640,2018-08-31 23:59:59.0
씨유 서귀포남원길점,안전상비의약품 판매업소,20170425,,폐업,20180518,,,,,,제주특별자치도 서귀포시 남원읍 태위로 481,63620,2018-08-31 23:59:59.0
CU태위로점,안전상비의약품 판매업소,20170828,,폐업,20180904,,,,,,제주특별자치도 서귀포시 남원읍 태위로 703 (장수건강원),63621,2018-08-31 23:59:59.0
세븐일레븐 태평로점,안전상비의약품 판매업소,20130110,,폐업,20130204,,,,,제주특별자치도 서귀포시 서귀동 156번지 1호,제주특별자치도 서귀포시 태평로 440 (서귀동),697841,2018-08-31 23:59:59.0
세븐일레븐 서귀포중문상로점,안전상비의약품 판매업소,20130125,,폐업,20170731,,,,,제주특별자치도 서귀포시  2059번지 9호,제주특별자치도 서귀포시 중문상로 45 (중문동),697857,2019-04-18 02:40:00.0
세븐일레븐(서귀포모슬포항점),안전상비의약품 판매업소,20160617,,폐업,20210204,,,,,,"제주특별자치도 서귀포시 대정읍 최남단해안로 44, 1층 101호",63506,2021-02-25 02:40:00.0
세븐일레븐서귀포대정중앙점,안전상비의약품 판매업소,20160802,,폐업,20170731,,,,,,제주특별자치도 서귀포시 대정읍 신영로 104,63510,2018-08-31 23:59:59.0
씨유 서귀송악도서관점,안전상비의약품 판매업소,20160901,,폐업,20200805,,,,,,"제주특별자치도 서귀포시 대정읍 동일하모로149번길 5, 102동 102호",63506,2020-08-09 02:40:00.0
씨유 서귀중흥S점,안전상비의약품 판매업소,20170109,,폐업,20180705,,,,,제주특별자치도 서귀포시 강정동 195번지 상가동 1층 103호,"제주특별자치도 서귀포시 대청로 12 (강정동, 상가동 1층 103호)",63559,2018-08-31 23:59:59.0
씨유서귀여고정문점,안전상비의약품 판매업소,20150810,,폐업,20190214,,,,,제주특별자치도 서귀포시 호근동 1531번지,제주특별자치도 서귀포시 태평로 69 (호근동),63571,2019-02-17 02:40:00.0
씨유 제주성산일출점,안전상비의약품 판매업소,20150609,,폐업,20161102,,,,,,제주특별자치도 서귀포시 성산읍 한도로 257,63643,2018-08-31 23:59:59.0
GS25 제주영어마을점,안전상비의약품 판매업소,20151130,,폐업,20200619,,,,,,제주특별자치도 서귀포시 대정읍 에듀시티로 74 (라온프라이빗에듀),63644,2020-06-21 02:40:00.0
세븐일레븐서귀포시청점,안전상비의약품 판매업소,20160119,,폐업,20201231,,,,,,"제주특별자치도 서귀포시 홍중로 12 (서홍동, 평화슈퍼)",63584,2021-01-07 02:40:00.0
세븐일레븐 서귀포동홍점,안전상비의약품 판매업소,20160122,,폐업,20200331,,,,,,"제주특별자치도 서귀포시 동홍중앙로 70 (동홍동, 세븐일레븐)",63587,2020-04-03 02:40:00.0
GS25 동홍중앙점,안전상비의약품 판매업소,20160302,,폐업,20170427,,,,,,제주특별자치도 서귀포시 태평로 509 (동홍동),63589,2018-08-31 23:59:59.0
씨유 서귀동홍중앙점,안전상비의약품 판매업소,20160420,,폐업,20180302,,,,,,제주특별자치도 서귀포시 동홍북로 74 (동홍동),63587,2020-04-02 02:40:00.0
파우제 마켓,안전상비의약품 판매업소,20160526,,폐업,20201028,,,,,,제주특별자치도 서귀포시 인정오름로86번길 2 (토평동),63580,2020-11-01 02:40:00.0
씨유 서귀포가온점,안전상비의약품 판매업소,20160603,,폐업,20190508,,,,,,"제주특별자치도 서귀포시 태평로512번길 1-4, 1동 105호 (동홍동)",63597,2019-05-12 02:40:00.0
GS 서귀호근점,안전상비의약품 판매업소,20121107,,폐업,20130327,,,,,제주특별자치도 서귀포시 호근동 1840번지 1호,제주특별자치도 서귀포시 호근서호로 153 (호근동),697863,2018-08-31 23:59:59.0
GS 서귀한길점,안전상비의약품 판매업소,20121107,,폐업,20160323,,,,,제주특별자치도 서귀포시 서귀동 302번지 5호,제주특별자치도 서귀포시 일주동로 8709 (서귀동),63593,2018-08-31 23:59:59.0
GS25 서귀태평로점,안전상비의약품 판매업소,20121107,,폐업,20161227,,,,,제주특별자치도 서귀포시  820번지 9호,제주특별자치도 서귀포시 태평로 355 (서귀동),63595,2018-08-31 23:59:59.0
씨유 서귀포천지연점,안전상비의약품 판매업소,20121109,,폐업,20140901,,,,,제주특별자치도 서귀포시 서홍동 678번지,제주특별자치도 서귀포시 남성중로 2-3 (서홍동),697852,2018-08-31 23:59:59.0
GS25제주남원점,안전상비의약품 판매업소,20171124,,폐업,20191226,,,,,,제주특별자치도 서귀포시 남원읍 태위로 680-1,63621,2019-12-28 02:40:00.0
씨유서귀사계중앙로점,안전상비의약품 판매업소,20170425,,폐업,20180330,,,,,,제주특별자치도 서귀포시 안덕면 산방로 363-1,63528,2018-08-31 23:59:59.0
씨유제주안덕큰길점,안전상비의약품 판매업소,20170614,,폐업,20200721,,,,,,제주특별자치도 서귀포시 안덕면 일주서로 1723,63530,2020-07-24 02:40:00.0
씨유 서귀중문점,안전상비의약품 판매업소,20121109,,폐업,20161128,,,,,제주특별자치도 서귀포시 중문동 1977번지 1호,제주특별자치도 서귀포시 천제연로 223-1 (중문동),63545,2018-08-31 23:59:59.0
씨유 서귀서문점,안전상비의약품 판매업소,20121109,,폐업,20161130,,,,,제주특별자치도 서귀포시 서귀동 318번지 23호,제주특별자치도 서귀포시 중정로 17-1 (서귀동),63592,2018-08-31 23:59:59.0
씨유 서귀포태평로점,안전상비의약품 판매업소,20121109,,폐업,20130801,,,,,제주특별자치도 서귀포시 서귀동 455번지 4호,제주특별자치도 서귀포시 태평로 385 (서귀동),697841,2018-08-31 23:59:59.0
씨유 서귀중앙점,안전상비의약품 판매업소,20121109,,폐업,20141030,,,,,제주특별자치도 서귀포시 서귀동 285번지 23호,제주특별자치도 서귀포시 중앙로72번길 21 (서귀동),697843,2018-08-31 23:59:59.0
GS25 서귀포점,안전상비의약품 판매업소,20121109,,폐업,20170921,,,,,제주특별자치도 서귀포시 서귀동 291번지 52호,제주특별자치도 서귀포시 중앙로62번길 2 (서귀동),63591,2018-08-31 23:59:59.0
GS25 서귀포엘지점,안전상비의약품 판매업소,20121109,,폐업,20130416,,,,,제주특별자치도 서귀포시 서귀동 294번지 1호,제주특별자치도 서귀포시 중앙로 45 (서귀동),697844,2018-08-31 23:59:59.0
GS25 동문광장점,안전상비의약품 판매업소,20121109,,폐업,20140526,,,,,제주특별자치도 서귀포시 서귀동 256번지 44호,제주특별자치도 서귀포시 동문로 62 (서귀동),697842,2018-08-31 23:59:59.0
GS25 서귀서홍점,안전상비의약품 판매업소,20121109,,폐업,20151005,,,,,제주특별자치도 서귀포시 서홍동 331번지,제주특별자치도 서귀포시 홍중로 82 (서홍동),63584,2018-08-31 23:59:59.0
GS25 서귀법환점,안전상비의약품 판매업소,20121112,,폐업,20130917,,,,,제주특별자치도 서귀포시 법환동 1282번지 8호,제주특별자치도 서귀포시 이어도로 900 (법환동),697110,2018-08-31 23:59:59.0
지에스25 대정한신점,안전상비의약품 판매업소,20171101,,폐업,20191230,,,,,,"제주특별자치도 서귀포시 대정읍 에듀시티로 102, 109동 110호",63644,2020-01-02 02:40:00.0
세븐일레븐 동홍점,안전상비의약품 판매업소,20121206,,폐업,20151104,,,,,제주특별자치도 서귀포시  412번지 3호,제주특별자치도 서귀포시 동홍중앙로 70 (동홍동),63587,2018-08-31 23:59:59.0
세븐일레븐 서귀포한국콘도점,안전상비의약품 판매업소,20121207,,폐업,20170327,,,,,제주특별자치도 서귀포시  2822번지 5호,제주특별자치도 서귀포시 중문관광로72번길 29-29 (색달동),63535,2018-08-31 23:59:59.0
세븐일레븐 서귀포선경점,안전상비의약품 판매업소,20121217,,폐업,20170216,,,,,제주특별자치도 서귀포시  251번지 1호,제주특별자치도 서귀포시 중정로 123 (서귀동),63590,2018-08-31 23:59:59.0
세븐일레븐서귀포라사니아리조트점,안전상비의약품 판매업소,20121206,,폐업,20140708,,,,,,제주특별자치도 서귀포시 성산읍 일주동로 5199,699907,2018-08-31 23:59:59.0
GS25성산동남점,안전상비의약품 판매업소,20121126,,폐업,20141023,,,,,,제주특별자치도 서귀포시 성산읍 고성오조로 49,699901,2018-08-31 23:59:59.0
cu서귀태흥점,안전상비의약품 판매업소,20121113,,폐업,20150609,,,,,,제주특별자치도 서귀포시 남원읍 일주동로 6745,699945,2018-08-31 23:59:59.0
