"동별(1)",동별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"동별(1)",동별(2),유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수
"성북구",돈암1동,13.7,21.4,156.0,13.0,23.5,180.1,12.5,25.7,205.8,12.1,27.1,224.1
"성북구",돈암2동,21.5,17.2,80.1,20.7,18.0,87.0,19.7,19.3,97.8,19.1,20.4,106.6
"성북구",안암동,6.5,14.4,221.0,6.1,14.9,245.1,5.6,15.9,284.1,5.1,15.4,299.6
"성북구",보문동,12.1,17.6,145.7,11.6,18.3,156.7,11.5,19.7,170.5,11.7,20.2,172.9
"성북구",정릉1동,16.8,20.8,123.7,17.0,20.8,122.9,16.8,22.9,136.3,16.9,23.9,141.1
"성북구",정릉2동,15.1,22.9,152.0,14.2,24.3,170.8,13.9,25.8,185.8,13.2,26.7,203.2
"성북구",정릉3동,9.6,23.7,246.5,8.9,24.5,276.7,8.2,26.2,318.2,7.8,27.3,348.5
"성북구",정릉4동,16.2,22.6,139.7,15.1,23.8,157.5,14.4,25.9,179.3,13.5,26.9,199.5
"성북구",길음1동,27.6,15.9,57.9,26.9,16.5,61.4,26.7,17.8,66.6,26.1,18.8,72.0
"성북구",길음2동,16.5,22.5,136.6,16.4,19.4,118.5,17.2,20.7,120.6,17.6,21.2,120.2
"성북구",월곡1동,19.7,21.7,110.1,18.9,22.7,120.4,18.0,24.6,136.2,17.2,25.5,148.0
"성북구",월곡2동,13.8,21.4,155.2,13.2,22.6,171.0,12.4,24.1,193.8,11.6,24.8,213.1
"성북구",장위1동,11.5,21.7,188.1,11.2,23.4,208.4,10.7,24.5,228.4,14.7,22.8,155.2
"성북구",장위2동,10.7,28.5,267.0,10.2,30.6,299.2,10.1,31.3,308.4,9.9,31.6,319.5
"성북구",장위3동,15.8,22.3,141.7,18.3,18.1,99.3,19.2,18.6,97.0,20.1,18.5,91.7
"성북구",성북동,12.0,22.0,183.2,11.2,23.0,204.8,10.5,23.7,226.0,10.1,24.3,239.8
"성북구",삼선동,12.1,19.6,161.5,11.3,20.2,178.7,11.1,21.5,193.4,10.4,22.4,215.4
"성북구",동선동,8.5,16.6,195.1,7.8,16.9,216.6,7.4,17.5,238.1,6.8,17.6,259.1
"성북구",종암동,16.3,19.4,118.5,15.5,20.4,131.9,14.8,22.0,147.9,14.4,23.0,159.5
"성북구",석관동,12.1,23.9,197.1,12.1,24.4,201.1,11.7,26.1,222.9,11.4,28.0,245.2
"강북구",소계,12.7,24.8,195.2,12.2,26.4,217.2,11.7,28.5,244.3,11.2,30.0,267.4
"강북구",번1동,9.1,22.0,241.2,8.6,23.0,268.8,7.9,24.3,307.1,7.4,26.1,353.7
"강북구",번2동,11.6,29.5,254.3,10.8,31.8,293.3,10.3,34.6,336.3,9.8,36.8,375.7
"강북구",번3동,14.5,34.4,237.2,14.1,36.7,259.9,13.8,40.4,292.4,13.4,43.3,323.3
"강북구",수유1동,11.7,24.7,211.9,11.1,26.5,237.7,10.9,28.8,264.7,10.3,29.8,289.7
"강북구",수유2동,12.1,26.6,220.0,11.5,28.5,248.5,11.1,31.0,279.3,10.7,33.1,309.9
"강북구",수유3동,8.4,22.1,263.5,7.9,23.8,302.6,7.2,25.3,349.7,6.9,26.4,382.6
"강북구",삼양동,13.3,24.0,179.8,12.7,25.5,201.4,12.2,27.6,227.1,11.6,29.3,251.8
"강북구",미아동,9.8,23.3,238.7,9.2,24.9,271.8,8.5,26.4,312.8,8.0,28.0,348.5
"강북구",송중동,11.5,24.4,212.7,11.5,25.1,217.8,11.5,26.9,234.2,11.1,27.8,251.3
"강북구",송천동,10.4,25.8,247.8,9.7,28.0,287.3,9.0,30.9,341.6,8.5,32.5,381.0
"강북구",삼각산동,23.5,16.6,70.6,22.5,17.7,78.6,22.3,19.3,86.4,21.6,20.3,94.2
"강북구",우이동,13.0,28.3,217.2,12.7,30.5,240.1,12.2,33.0,270.8,12.0,34.4,287.3
"강북구",인수동,12.8,26.8,210.2,12.5,29.1,232.7,11.9,31.5,265.5,11.5,33.0,287.4
"도봉구",소계,14.0,22.3,160.0,13.4,24.0,179.4,13.0,26.4,202.8,12.6,28.3,224.4
"도봉구",쌍문1동,13.2,24.4,184.9,12.6,25.8,205.5,12.0,28.2,235.8,11.7,30.2,258.1
"도봉구",쌍문2동,12.6,22.7,180.7,12.0,24.9,206.5,11.6,27.2,233.7,11.5,29.1,254.3
"도봉구",쌍문3동,11.3,24.3,215.5,10.8,25.7,237.2,10.3,27.7,269.6,10.0,28.6,284.8
"도봉구",쌍문4동,15.6,17.1,109.6,15.4,18.6,120.2,15.4,21.1,136.9,15.1,22.7,150.2
"도봉구",방학1동,12.7,22.2,174.8,12.6,24.1,191.8,12.4,26.7,215.8,12.0,28.5,237.4
"도봉구",방학2동,11.8,24.5,207.2,11.1,26.6,238.6,10.8,29.3,270.5,10.4,31.4,303.2
"도봉구",방학3동,17.2,19.4,112.6,16.9,21.3,125.8,17.0,24.3,143.3,16.8,26.9,160.5
"도봉구",창1동,15.6,20.6,131.6,14.7,22.1,149.5,14.4,24.4,168.6,13.6,25.9,190.7
"도봉구",창2동,14.5,19.4,134.0,13.8,21.0,152.4,13.1,23.0,176.4,12.4,24.7,199.1
"도봉구",창3동,13.5,24.3,179.9,12.8,25.9,202.5,12.7,28.4,223.6,12.1,30.0,248.5
"도봉구",창4동,16.4,17.7,107.8,15.6,18.7,120.3,15.0,20.3,135.8,14.4,21.9,152.1
"도봉구",창5동,14.0,19.7,140.1,13.4,20.9,155.8,12.9,22.7,175.2,12.5,24.2,194.2
"도봉구",도봉1동,10.5,32.1,304.4,9.8,35.0,357.2,9.6,38.4,398.5,9.5,41.1,434.7
"도봉구",도봉2동,13.7,28.2,205.2,13.3,30.3,227.4,12.8,33.2,258.9,12.4,35.5,285.7
"노원구",소계,15.8,18.9,120.1,15.3,20.4,133.7,15.0,22.3,148.4,14.6,23.7,162.8
"노원구",월계1동,13.3,22.1,166.2,12.6,23.2,184.3,11.9,25.0,209.6,11.4,26.2,230.1
"노원구",월계2동,14.9,25.9,173.5,14.5,27.3,188.9,14.2,29.7,208.3,13.8,32.1,233.0
"노원구",월계3동,17.0,23.0,135.6,16.2,25.1,155.0,15.5,27.4,176.7,15.3,29.6,194.2
"노원구",공릉2동,18.0,14.7,81.9,17.3,15.9,92.0,16.6,17.2,103.9,16.4,18.1,110.6
"노원구",하계1동,11.9,16.6,140.1,11.5,18.1,157.0,11.6,20.5,177.7,11.0,22.1,201.0
"노원구",하계2동,17.8,16.2,90.9,17.5,17.3,99.0,17.4,18.7,107.6,17.2,20.1,117.2
"노원구",중계본동,18.8,12.3,65.5,19.2,13.0,67.9,19.9,13.7,69.0,19.7,14.1,71.7
"노원구",중계1동,23.3,10.3,44.1,23.4,10.6,45.5,24.2,11.4,47.3,23.7,12.0,50.8
"노원구",중계4동,15.4,23.0,149.7,14.9,25.0,167.1,15.0,27.1,180.6,14.5,28.7,197.6
"노원구",상계1동,14.1,20.1,142.7,13.9,21.8,157.6,13.6,24.0,176.4,13.1,25.8,196.4
"노원구",상계2동,11.8,18.0,153.4,11.3,19.2,169.0,11.3,21.0,186.4,10.9,22.5,205.6
"노원구",상계5동,11.9,24.0,201.0,11.3,25.8,227.1,11.1,28.0,251.7,10.8,29.3,271.4
"노원구",상계8동,22.9,14.0,61.2,22.0,15.2,69.0,20.9,16.7,80.1,19.6,17.7,90.4
"노원구",상계9동,16.6,17.7,106.9,16.2,19.5,120.6,15.1,21.4,141.7,14.2,23.4,164.9
"노원구",상계10동,13.9,15.3,109.8,13.3,16.7,125.5,13.6,18.4,135.5,14.2,19.5,137.8
"노원구",상계3.4동,12.3,29.1,236.3,11.6,31.3,269.6,12.3,32.2,261.4,12.4,34.1,275.3
"노원구",상계6.7동,17.6,16.3,92.5,16.8,17.9,106.2,16.0,19.6,122.6,15.0,21.1,140.5
"노원구",중계2.3동,15.5,24.6,158.4,14.6,26.5,182.0,13.8,29.0,209.6,13.2,31.3,237.3
"노원구",공릉1동,12.7,18.2,143.3,12.3,20.2,164.6,11.7,22.1,188.7,11.1,23.9,215.3
